id,Sex,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
750480,1.2,20,170.0,68.0,21.0,104.0,40.5
750481,0.0,69,187.0,92.0,3.0,87.0,38.4
750482,0.0,36,186.0,90.0,26.0,99.0,40.8
750483,1.2,79,176.0,79.0,7.0,89.0,39.2
750484,0.0,20,166.0,64.0,18.0,96.0,40.3
750485,0.0,21,192.0,92.0,4.0,82.0,38.8
750486,0.0,28,158.0,58.0,19.0,99.0,40.4
750487,1.2,20,190.0,88.0,18.0,97.0,40.1
750488,1.2,46,174.0,81.0,17.0,101.0,40.3
750489,0.0,79,152.0,55.0,19.0,94.0,40.7
750490,0.0,26,160.0,63.0,12.0,90.0,40.0
750491,1.2,51,167.0,65.0,9.0,93.0,39.7
750492,1.2,48,186.0,78.0,11.0,96.0,40.0
750493,1.2,21,170.0,76.0,9.0,91.0,39.6
750494,1.2,71,191.0,99.0,17.0,98.0,40.5
750495,1.2,26,163.0,65.0,12.0,87.0,40.0
750496,1.2,60,186.0,89.0,5.0,80.0,39.4
750497,0.0,35,174.0,67.0,7.0,89.0,39.4
750498,1.2,55,185.0,84.0,5.0,90.0,39.2
750499,0.0,40,175.0,78.0,20.0,98.0,40.4
750500,0.0,45,170.0,72.0,10.0,94.0,39.8
750501,0.0,42,167.0,69.0,9.0,94.0,39.7
750502,0.0,50,196.0,86.0,17.0,95.0,40.7
750503,0.0,26,176.0,72.0,3.0,91.0,38.6
750504,1.2,53,181.0,92.0,12.0,97.0,40.0
750505,1.2,49,164.0,64.0,30.0,109.0,40.9
750506,0.0,66,184.0,83.0,27.0,102.0,40.7
750507,0.0,21,167.0,65.0,19.0,96.0,40.6
750508,1.2,34,162.0,61.0,29.0,107.0,40.3
750509,1.2,32,202.0,99.0,1.0,84.0,37.6
750510,1.2,40,192.0,101.0,13.0,91.0,40.1
750511,0.0,20,164.0,59.0,8.0,96.0,39.4
750512,0.0,38,167.0,67.0,20.0,104.0,40.4
750513,1.2,74,169.0,69.0,26.0,114.0,40.7
750514,0.0,23,158.0,57.0,17.0,95.0,40.3
750515,0.0,39,176.0,72.0,29.0,109.0,40.8
750516,0.0,45,181.0,75.0,11.0,94.0,39.9
750517,0.0,45,164.0,64.0,24.0,110.0,40.8
750518,0.0,72,166.0,61.0,16.0,101.0,40.2
750519,1.2,45,171.0,74.0,28.0,110.0,40.9
750520,0.0,54,155.0,55.0,18.0,98.0,40.3
750521,0.0,27,159.0,57.0,19.0,78.0,40.5
750522,0.0,43,174.0,74.0,19.0,98.0,40.3
750523,1.2,39,191.0,88.0,26.0,103.0,40.6
750524,1.2,28,160.0,61.0,16.0,95.0,40.4
750525,1.2,47,172.0,70.0,26.0,101.0,40.8
750526,1.2,28,183.0,84.0,20.0,104.0,40.6
750527,1.2,59,170.0,79.0,19.0,104.0,40.3
750528,0.0,26,174.0,74.0,23.0,109.0,40.7
750529,1.2,64,191.0,99.0,28.0,103.0,41.0
750530,1.2,28,153.0,56.0,28.0,108.0,40.8
750531,1.2,39,162.0,65.0,2.0,80.0,38.2
750532,1.2,65,169.0,68.0,9.0,87.0,39.7
750533,0.0,79,170.0,72.0,25.0,104.0,40.6
750534,0.0,61,182.0,89.0,19.0,98.0,40.7
750535,0.0,21,181.0,78.0,15.0,93.0,40.3
750536,1.2,50,197.0,101.0,7.0,86.0,39.9
750537,1.2,43,183.0,88.0,17.0,103.0,40.5
750538,1.2,31,173.0,75.0,2.0,77.0,38.6
750539,0.0,30,167.0,67.0,12.0,96.0,40.2
750540,1.2,51,191.0,94.0,11.0,95.0,39.7
750541,0.0,77,188.0,93.0,2.0,85.0,38.3
750542,1.2,43,174.0,80.0,7.0,89.0,39.6
750543,0.0,37,163.0,58.0,25.0,102.0,40.9
750544,0.0,35,159.0,59.0,30.0,106.0,40.9
750545,0.0,23,190.0,91.0,16.0,89.0,40.2
750546,0.0,42,174.0,81.0,26.0,102.0,40.7
750547,0.0,59,176.0,78.0,8.0,91.0,39.3
750548,1.2,35,172.0,68.0,29.0,112.0,40.8
750549,0.0,78,194.0,101.0,23.0,104.0,40.7
750550,1.2,20,187.0,84.0,17.0,96.0,40.3
750551,0.0,72,176.0,83.0,29.0,106.0,40.8
750552,0.0,45,184.0,88.0,11.0,91.0,39.7
750553,1.2,39,190.0,94.0,29.0,109.0,40.8
750554,0.0,33,164.0,67.0,1.0,87.0,37.7
750555,1.2,30,193.0,89.0,8.0,86.0,39.7
750556,0.0,64,191.0,89.0,13.0,95.0,39.9
750557,1.2,58,170.0,75.0,11.0,92.0,40.1
750558,1.2,45,169.0,69.0,18.0,97.0,40.3
750559,0.0,57,183.0,86.0,13.0,87.0,40.3
750560,1.2,55,154.0,60.0,8.0,91.0,39.6
750561,1.2,33,176.0,71.0,14.0,93.0,40.2
750562,1.2,63,178.0,74.0,9.0,90.0,39.3
750563,1.2,41,172.0,77.0,8.0,84.0,39.5
750564,0.0,32,150.0,54.0,8.0,93.0,39.5
750565,0.0,38,172.0,75.0,29.0,100.0,40.7
750566,0.0,24,191.0,103.0,9.0,89.0,40.1
750567,1.2,20,152.0,52.0,3.0,83.0,38.1
750568,1.2,53,157.0,59.0,17.0,100.0,40.5
750569,1.2,31,182.0,83.0,22.0,98.0,40.9
750570,1.2,21,168.0,65.0,22.0,102.0,40.7
750571,0.0,40,163.0,60.0,1.0,69.0,38.2
750572,0.0,39,152.0,55.0,18.0,96.0,40.4
750573,1.2,39,161.0,61.0,10.0,91.0,39.6
750574,0.0,40,177.0,78.0,4.0,92.0,39.2
750575,0.0,39,185.0,87.0,17.0,102.0,40.4
750576,1.2,45,165.0,60.0,5.0,88.0,38.8
750577,1.2,75,185.0,87.0,2.0,75.0,38.2
750578,1.2,21,191.0,81.0,24.0,92.0,40.8
750579,1.2,42,164.0,63.0,18.0,90.0,40.5
750580,1.2,34,194.0,101.0,7.0,93.0,39.6
750581,0.0,20,179.0,79.0,26.0,107.0,40.5
750582,1.2,25,169.0,62.0,19.0,100.0,40.6
750583,1.2,26,202.0,88.0,19.0,101.0,40.3
750584,1.2,20,178.0,75.0,17.0,101.0,40.0
750585,0.0,48,161.0,65.0,6.0,89.0,39.2
750586,0.0,29,164.0,65.0,19.0,98.0,40.5
750587,1.2,27,173.0,70.0,4.0,74.0,38.6
750588,1.2,32,182.0,81.0,26.0,114.0,40.4
750589,1.2,52,192.0,101.0,5.0,82.0,39.1
750590,0.0,48,171.0,70.0,21.0,97.0,40.7
750591,0.0,38,193.0,93.0,7.0,85.0,39.5
750592,1.2,20,187.0,82.0,18.0,95.0,40.4
750593,1.2,60,186.0,86.0,20.0,97.0,40.6
750594,0.0,60,182.0,79.0,4.0,86.0,39.0
750595,1.2,51,190.0,95.0,30.0,112.0,41.0
750596,0.0,52,161.0,61.0,14.0,90.0,40.5
750597,1.2,21,182.0,85.0,26.0,104.0,40.9
750598,0.0,65,165.0,65.0,27.0,109.0,40.8
750599,0.0,60,184.0,85.0,13.0,89.0,40.1
750600,1.2,61,161.0,64.0,29.0,110.0,40.5
750601,0.0,74,163.0,67.0,17.0,102.0,40.4
750602,0.0,33,181.0,75.0,23.0,102.0,40.8
750603,0.0,32,182.0,81.0,18.0,102.0,40.3
750604,0.0,48,183.0,85.0,4.0,94.0,39.1
750605,1.2,41,163.0,61.0,11.0,92.0,39.8
750606,1.2,62,182.0,88.0,7.0,90.0,39.1
750607,0.0,73,196.0,101.0,6.0,87.0,39.3
750608,1.2,21,171.0,68.0,28.0,103.0,40.0
750609,1.2,55,163.0,60.0,28.0,112.0,40.9
750610,0.0,68,192.0,94.0,28.0,118.0,40.9
750611,1.2,40,184.0,87.0,15.0,97.0,40.0
750612,0.0,25,161.0,61.0,12.0,94.0,39.8
750613,1.2,21,162.0,62.0,25.0,114.0,40.9
750614,0.0,52,176.0,77.0,10.0,92.0,39.8
750615,1.2,41,165.0,64.0,25.0,106.0,40.8
750616,1.2,64,170.0,75.0,4.0,81.0,38.6
750617,1.2,28,159.0,56.0,11.0,91.0,39.7
750618,0.0,71,188.0,98.0,30.0,108.0,41.0
750619,1.2,23,187.0,85.0,7.0,90.0,39.4
750620,1.2,38,189.0,88.0,18.0,94.0,40.5
750621,1.2,38,169.0,67.0,27.0,113.0,40.9
750622,1.2,29,174.0,73.0,6.0,96.0,39.4
750623,0.0,22,156.0,56.0,6.0,76.0,39.1
750624,1.2,30,166.0,63.0,20.0,89.0,40.4
750625,1.2,59,183.0,89.0,27.0,105.0,40.8
750626,0.0,47,182.0,89.0,20.0,100.0,40.8
750627,0.0,50,154.0,57.0,2.0,82.0,38.2
750628,0.0,44,154.0,56.0,23.0,108.0,40.5
750629,0.0,23,175.0,72.0,7.0,92.0,39.1
750630,0.0,21,187.0,88.0,12.0,98.0,40.1
750631,1.2,50,197.0,104.0,15.0,92.0,40.2
750632,1.2,73,176.0,83.0,5.0,87.0,39.2
750633,1.2,49,170.0,76.0,17.0,100.0,40.3
750634,0.0,64,150.0,56.0,27.0,111.0,40.9
750635,1.2,24,181.0,85.0,24.0,105.0,40.8
750636,1.2,38,165.0,69.0,1.0,68.0,37.8
750637,1.2,27,168.0,70.0,20.0,107.0,40.7
750638,1.2,35,176.0,68.0,5.0,85.0,38.9
750639,0.0,36,161.0,60.0,18.0,100.0,40.4
750640,1.2,34,147.0,51.0,23.0,99.0,40.7
750641,0.0,48,191.0,102.0,14.0,90.0,40.5
750642,0.0,51,169.0,64.0,6.0,94.0,39.3
750643,0.0,41,158.0,52.0,19.0,101.0,40.4
750644,1.2,34,184.0,79.0,21.0,103.0,40.7
750645,0.0,41,163.0,60.0,27.0,109.0,40.8
750646,1.2,21,172.0,71.0,24.0,97.0,40.8
750647,0.0,54,166.0,63.0,26.0,107.0,40.7
750648,1.2,42,157.0,61.0,10.0,91.0,39.4
750649,0.0,40,158.0,61.0,26.0,110.0,41.3
750650,0.0,59,167.0,65.0,24.0,111.0,40.8
750651,0.0,42,192.0,102.0,2.0,81.0,38.3
750652,0.0,51,181.0,81.0,1.0,87.0,37.7
750653,1.2,20,202.0,108.0,6.0,91.0,39.4
750654,0.0,38,166.0,63.0,2.0,87.0,38.3
750655,1.2,69,171.0,69.0,16.0,94.0,40.1
750656,1.2,56,165.0,66.0,4.0,79.0,38.9
750657,0.0,55,157.0,59.0,1.0,70.0,37.7
750658,1.2,33,190.0,91.0,8.0,91.0,39.6
750659,0.0,43,185.0,90.0,12.0,91.0,40.1
750660,0.0,70,175.0,81.0,7.0,89.0,39.5
750661,0.0,29,184.0,79.0,19.0,105.0,40.5
750662,0.0,46,158.0,57.0,15.0,100.0,40.6
750663,1.2,29,157.0,55.0,19.0,96.0,40.3
750664,0.0,22,164.0,65.0,11.0,95.0,40.0
750665,1.2,32,190.0,91.0,15.0,96.0,40.1
750666,0.0,44,171.0,75.0,3.0,82.0,38.6
750667,1.2,61,187.0,98.0,22.0,112.0,40.9
750668,1.2,22,158.0,56.0,25.0,107.0,40.7
750669,0.0,40,169.0,66.0,2.0,77.0,38.5
750670,1.2,60,153.0,51.0,5.0,91.0,39.0
750671,1.2,35,189.0,96.0,22.0,101.0,40.6
750672,1.2,38,183.0,91.0,26.0,115.0,40.9
750673,1.2,31,152.0,53.0,16.0,92.0,40.4
750674,0.0,27,185.0,76.0,13.0,87.0,40.2
750675,1.2,51,170.0,68.0,15.0,96.0,40.1
750676,1.2,50,174.0,80.0,26.0,115.0,40.7
750677,1.2,37,189.0,95.0,20.0,109.0,40.5
750678,1.2,45,163.0,59.0,12.0,94.0,39.6
750679,0.0,29,182.0,81.0,14.0,91.0,40.4
750680,1.2,40,161.0,63.0,16.0,91.0,40.4
750681,0.0,37,194.0,99.0,17.0,102.0,40.3
750682,0.0,48,192.0,87.0,22.0,92.0,40.6
750683,0.0,54,169.0,71.0,21.0,94.0,40.8
750684,0.0,32,153.0,51.0,6.0,81.0,39.8
750685,0.0,21,186.0,88.0,15.0,103.0,40.1
750686,1.2,69,176.0,74.0,27.0,109.0,41.0
750687,0.0,44,196.0,95.0,20.0,106.0,40.4
750688,1.2,27,194.0,101.0,21.0,100.0,40.9
750689,0.0,37,193.0,98.0,6.0,90.0,39.4
750690,1.2,68,193.0,95.0,11.0,90.0,40.0
750691,0.0,43,170.0,76.0,19.0,95.0,40.1
750692,0.0,40,192.0,92.0,2.0,78.0,38.6
750693,0.0,64,166.0,61.0,26.0,109.0,40.7
750694,1.2,26,167.0,65.0,12.0,89.0,40.2
750695,1.2,32,195.0,99.0,29.0,112.0,40.7
750696,0.0,58,173.0,67.0,28.0,114.0,40.7
750697,0.0,20,172.0,81.0,11.0,94.0,39.8
750698,0.0,39,170.0,77.0,22.0,115.0,40.5
750699,1.2,20,185.0,84.0,26.0,109.0,40.7
750700,0.0,50,179.0,87.0,22.0,99.0,40.9
750701,0.0,38,189.0,89.0,8.0,84.0,39.7
750702,1.2,30,190.0,94.0,15.0,94.0,40.2
750703,1.2,25,172.0,87.0,25.0,107.0,40.6
750704,1.2,35,188.0,90.0,11.0,94.0,40.0
750705,1.2,56,170.0,75.0,19.0,101.0,40.4
750706,1.2,44,152.0,57.0,25.0,102.0,40.7
750707,0.0,26,194.0,93.0,25.0,104.0,40.5
750708,1.2,60,194.0,98.0,29.0,107.0,40.8
750709,1.2,52,194.0,91.0,25.0,105.0,40.8
750710,0.0,24,171.0,67.0,21.0,105.0,40.9
750711,1.2,20,184.0,85.0,13.0,100.0,39.8
750712,0.0,29,169.0,67.0,19.0,101.0,40.5
750713,0.0,32,161.0,63.0,13.0,87.0,40.5
750714,1.2,47,158.0,58.0,12.0,94.0,40.1
750715,0.0,43,169.0,71.0,11.0,90.0,39.9
750716,1.2,22,156.0,53.0,5.0,86.0,39.0
750717,0.0,39,154.0,55.0,22.0,99.0,40.9
750718,1.2,60,164.0,65.0,26.0,101.0,40.9
750719,0.0,33,182.0,86.0,21.0,104.0,40.6
750720,1.2,50,194.0,97.0,28.0,102.0,41.0
750721,1.2,62,155.0,57.0,14.0,89.0,40.5
750722,0.0,57,187.0,91.0,5.0,87.0,39.3
750723,0.0,28,190.0,89.0,14.0,97.0,40.1
750724,0.0,54,168.0,68.0,18.0,95.0,40.6
750725,0.0,43,181.0,82.0,4.0,85.0,38.7
750726,1.2,50,192.0,97.0,22.0,100.0,40.8
750727,0.0,45,185.0,91.0,30.0,112.0,40.9
750728,0.0,61,157.0,61.0,14.0,94.0,40.1
750729,1.2,25,165.0,61.0,28.0,109.0,40.9
750730,1.2,43,175.0,71.0,3.0,85.0,38.5
750731,1.2,34,195.0,101.0,28.0,113.0,41.1
750732,1.2,32,193.0,91.0,1.0,75.0,37.3
750733,0.0,29,184.0,89.0,26.0,107.0,40.6
750734,0.0,27,187.0,86.0,14.0,89.0,40.0
750735,0.0,22,195.0,96.0,7.0,89.0,39.3
750736,0.0,57,190.0,83.0,15.0,101.0,40.1
750737,1.2,51,168.0,60.0,2.0,81.0,38.1
750738,0.0,41,176.0,70.0,15.0,101.0,40.0
750739,0.0,47,163.0,62.0,20.0,98.0,40.6
750740,0.0,23,158.0,56.0,14.0,94.0,40.1
750741,1.2,34,182.0,73.0,17.0,101.0,40.4
750742,0.0,44,172.0,69.0,4.0,80.0,39.1
750743,1.2,31,160.0,56.0,28.0,104.0,41.0
750744,1.2,37,188.0,88.0,5.0,88.0,38.9
750745,1.2,26,178.0,77.0,10.0,83.0,39.8
750746,1.2,26,170.0,69.0,14.0,96.0,40.1
750747,1.2,27,171.0,70.0,20.0,99.0,40.5
750748,0.0,42,184.0,82.0,17.0,91.0,40.2
750749,1.2,42,166.0,67.0,8.0,95.0,39.6
750750,1.2,22,188.0,79.0,22.0,107.0,40.5
750751,0.0,44,195.0,97.0,10.0,89.0,40.2
750752,1.2,33,170.0,68.0,11.0,91.0,39.6
750753,0.0,32,187.0,91.0,19.0,98.0,40.7
750754,0.0,25,161.0,61.0,28.0,111.0,40.8
750755,1.2,38,193.0,96.0,15.0,92.0,40.3
750756,1.2,57,174.0,73.0,11.0,88.0,39.8
750757,1.2,43,155.0,59.0,17.0,91.0,40.2
750758,1.2,46,187.0,91.0,3.0,79.0,38.6
750759,0.0,24,157.0,55.0,17.0,97.0,40.4
750760,1.2,21,166.0,66.0,23.0,100.0,40.8
750761,1.2,78,172.0,71.0,6.0,81.0,39.0
750762,0.0,60,190.0,94.0,10.0,97.0,40.1
750763,1.2,23,172.0,70.0,5.0,91.0,39.1
750764,0.0,40,181.0,73.0,25.0,106.0,40.4
750765,1.2,70,193.0,100.0,6.0,86.0,39.3
750766,0.0,34,155.0,55.0,26.0,108.0,40.5
750767,0.0,59,164.0,66.0,12.0,92.0,39.8
750768,0.0,41,158.0,56.0,26.0,105.0,41.0
750769,1.2,45,191.0,88.0,4.0,83.0,39.3
750770,1.2,21,147.0,51.0,7.0,86.0,39.5
750771,0.0,63,167.0,64.0,28.0,108.0,40.7
750772,1.2,26,179.0,81.0,24.0,104.0,40.7
750773,1.2,42,167.0,69.0,17.0,91.0,40.4
750774,0.0,28,149.0,54.0,4.0,81.0,38.6
750775,1.2,41,153.0,56.0,15.0,96.0,40.2
750776,0.0,21,179.0,81.0,16.0,101.0,40.1
750777,0.0,47,177.0,81.0,20.0,99.0,40.6
750778,0.0,28,165.0,60.0,25.0,98.0,40.6
750779,1.2,28,169.0,68.0,2.0,81.0,38.0
750780,1.2,45,159.0,61.0,28.0,109.0,40.8
750781,0.0,25,189.0,89.0,6.0,85.0,39.5
750782,1.2,29,176.0,76.0,13.0,93.0,39.8
750783,1.2,44,191.0,99.0,16.0,88.0,40.2
750784,1.2,70,162.0,62.0,29.0,106.0,40.7
750785,0.0,40,182.0,90.0,11.0,93.0,39.6
750786,1.2,40,178.0,72.0,8.0,88.0,39.7
750787,1.2,55,157.0,59.0,26.0,111.0,40.6
750788,0.0,29,184.0,80.0,19.0,95.0,40.4
750789,1.2,43,189.0,93.0,9.0,92.0,39.8
750790,1.2,47,154.0,57.0,18.0,93.0,40.6
750791,0.0,40,187.0,95.0,12.0,98.0,40.3
750792,1.2,32,161.0,58.0,30.0,107.0,40.6
750793,0.0,72,169.0,81.0,19.0,92.0,40.4
750794,1.2,64,177.0,71.0,14.0,96.0,40.2
750795,1.2,69,178.0,76.0,24.0,110.0,40.8
750796,0.0,50,201.0,102.0,21.0,103.0,40.5
750797,1.2,40,171.0,68.0,13.0,90.0,40.3
750798,0.0,69,185.0,82.0,10.0,89.0,39.9
750799,0.0,25,162.0,72.0,8.0,89.0,39.7
750800,0.0,47,155.0,59.0,22.0,94.0,40.7
750801,0.0,56,181.0,91.0,3.0,77.0,39.0
750802,0.0,35,197.0,102.0,1.0,78.0,37.2
750803,1.2,38,178.0,81.0,5.0,80.0,39.2
750804,0.0,69,183.0,85.0,5.0,91.0,39.4
750805,1.2,45,187.0,90.0,17.0,92.0,40.2
750806,0.0,34,179.0,75.0,21.0,100.0,40.5
750807,0.0,31,177.0,75.0,7.0,84.0,39.3
750808,0.0,71,190.0,93.0,28.0,116.0,41.1
750809,0.0,21,168.0,67.0,8.0,85.0,39.7
750810,1.2,69,169.0,72.0,16.0,94.0,40.5
750811,1.2,50,186.0,91.0,16.0,91.0,40.4
750812,1.2,62,179.0,84.0,15.0,90.0,40.4
750813,1.2,44,191.0,89.0,18.0,99.0,40.5
750814,1.2,69,155.0,55.0,18.0,107.0,40.5
750815,0.0,57,182.0,77.0,6.0,84.0,39.5
750816,1.2,50,157.0,57.0,2.0,81.0,38.3
750817,0.0,64,193.0,99.0,14.0,98.0,40.5
750818,0.0,24,174.0,71.0,3.0,91.0,38.9
750819,1.2,21,165.0,59.0,27.0,109.0,40.7
750820,1.2,22,175.0,73.0,21.0,105.0,40.6
750821,1.2,53,182.0,78.0,19.0,95.0,40.7
750822,1.2,32,189.0,94.0,8.0,85.0,39.8
750823,1.2,44,187.0,88.0,13.0,92.0,39.9
750824,0.0,53,160.0,57.0,13.0,93.0,40.4
750825,0.0,68,154.0,56.0,9.0,88.0,39.8
750826,1.2,32,174.0,81.0,19.0,96.0,40.6
750827,1.2,28,179.0,78.0,8.0,92.0,39.6
750828,0.0,30,193.0,95.0,17.0,102.0,40.6
750829,0.0,20,183.0,82.0,8.0,92.0,39.6
750830,1.2,26,180.0,78.0,20.0,100.0,40.4
750831,0.0,39,196.0,92.0,17.0,92.0,40.6
750832,0.0,42,182.0,86.0,10.0,81.0,40.0
750833,1.2,26,163.0,60.0,6.0,89.0,39.4
750834,1.2,30,187.0,95.0,17.0,95.0,40.5
750835,0.0,59,169.0,73.0,24.0,101.0,40.7
750836,0.0,50,174.0,75.0,26.0,111.0,40.5
750837,1.2,24,192.0,98.0,4.0,77.0,38.8
750838,0.0,25,157.0,53.0,25.0,102.0,40.7
750839,1.2,30,186.0,92.0,20.0,98.0,40.6
750840,1.2,54,185.0,90.0,11.0,90.0,39.7
750841,1.2,26,157.0,56.0,18.0,87.0,40.3
750842,1.2,54,166.0,63.0,3.0,84.0,38.7
750843,1.2,39,176.0,71.0,14.0,94.0,40.2
750844,1.2,29,186.0,88.0,9.0,88.0,39.5
750845,0.0,61,164.0,61.0,14.0,94.0,40.1
750846,1.2,23,165.0,61.0,27.0,105.0,41.1
750847,1.2,32,178.0,78.0,25.0,102.0,40.7
750848,1.2,42,190.0,96.0,3.0,86.0,38.8
750849,0.0,59,188.0,89.0,24.0,99.0,40.4
750850,1.2,37,154.0,54.0,8.0,91.0,39.7
750851,1.2,40,199.0,102.0,23.0,101.0,40.6
750852,0.0,23,146.0,51.0,14.0,82.0,39.7
750853,0.0,48,179.0,81.0,22.0,97.0,40.7
750854,0.0,42,170.0,70.0,8.0,97.0,39.8
750855,0.0,34,167.0,59.0,8.0,91.0,39.6
750856,0.0,23,156.0,48.0,27.0,110.0,40.8
750857,0.0,20,170.0,73.0,8.0,87.0,39.1
750858,1.2,44,159.0,60.0,11.0,92.0,39.9
750859,0.0,45,182.0,87.0,17.0,99.0,40.1
750860,1.2,47,176.0,83.0,24.0,101.0,40.8
750861,0.0,55,166.0,65.0,25.0,108.0,40.7
750862,0.0,42,163.0,67.0,21.0,101.0,40.5
750863,0.0,29,190.0,88.0,30.0,100.0,41.2
750864,0.0,28,161.0,57.0,26.0,108.0,40.8
750865,0.0,54,195.0,103.0,7.0,89.0,39.6
750866,1.2,35,182.0,87.0,22.0,108.0,40.6
750867,1.2,45,188.0,94.0,10.0,93.0,40.0
750868,1.2,43,181.0,85.0,21.0,108.0,40.6
750869,0.0,26,158.0,60.0,19.0,98.0,40.1
750870,0.0,38,178.0,81.0,16.0,101.0,40.5
750871,1.2,26,180.0,80.0,26.0,100.0,40.6
750872,0.0,72,161.0,64.0,14.0,102.0,40.4
750873,1.2,54,176.0,79.0,28.0,108.0,41.0
750874,0.0,33,156.0,61.0,21.0,90.0,40.4
750875,1.2,31,178.0,80.0,27.0,107.0,40.7
750876,1.2,46,169.0,67.0,10.0,96.0,39.7
750877,1.2,22,182.0,81.0,26.0,97.0,40.8
750878,1.2,51,174.0,75.0,22.0,101.0,40.9
750879,1.2,48,192.0,94.0,3.0,94.0,38.8
750880,1.2,29,165.0,73.0,15.0,88.0,40.5
750881,1.2,32,193.0,92.0,20.0,97.0,40.7
750882,1.2,32,168.0,67.0,6.0,84.0,39.6
750883,0.0,22,182.0,81.0,6.0,81.0,39.5
750884,0.0,37,181.0,84.0,8.0,92.0,39.7
750885,1.2,56,195.0,95.0,28.0,107.0,40.7
750886,1.2,54,181.0,82.0,26.0,101.0,40.8
750887,1.2,39,181.0,82.0,21.0,104.0,40.5
750888,0.0,79,162.0,64.0,21.0,107.0,40.4
750889,0.0,44,164.0,64.0,13.0,88.0,40.2
750890,0.0,29,189.0,88.0,2.0,95.0,38.4
750891,0.0,32,184.0,93.0,22.0,97.0,40.5
750892,0.0,29,182.0,80.0,11.0,85.0,39.7
750893,0.0,61,160.0,61.0,11.0,88.0,40.0
750894,1.2,45,173.0,79.0,22.0,108.0,40.9
750895,0.0,41,151.0,51.0,14.0,99.0,40.1
750896,1.2,45,152.0,54.0,25.0,101.0,40.6
750897,0.0,31,145.0,48.0,3.0,77.0,38.5
750898,1.2,49,174.0,69.0,7.0,91.0,39.3
750899,1.2,33,168.0,61.0,4.0,77.0,39.1
750900,1.2,64,166.0,67.0,29.0,112.0,40.9
750901,0.0,33,174.0,72.0,19.0,101.0,40.7
750902,0.0,69,189.0,87.0,25.0,102.0,40.5
750903,0.0,27,166.0,63.0,25.0,108.0,40.8
750904,1.2,35,192.0,88.0,17.0,107.0,40.3
750905,0.0,21,179.0,69.0,26.0,98.0,40.6
750906,1.2,22,159.0,55.0,3.0,87.0,38.6
750907,1.2,36,172.0,73.0,6.0,88.0,39.7
750908,1.2,40,162.0,63.0,26.0,109.0,40.4
750909,0.0,40,169.0,68.0,2.0,87.0,38.7
750910,0.0,61,187.0,93.0,24.0,103.0,40.6
750911,1.2,28,169.0,70.0,18.0,90.0,40.2
750912,0.0,23,163.0,68.0,2.0,79.0,37.9
750913,0.0,32,181.0,84.0,19.0,101.0,40.4
750914,1.2,36,191.0,93.0,25.0,113.0,41.1
750915,1.2,27,152.0,57.0,24.0,106.0,40.8
750916,1.2,71,159.0,61.0,9.0,89.0,39.9
750917,1.2,68,167.0,67.0,24.0,101.0,40.6
750918,0.0,25,179.0,70.0,1.0,82.0,37.9
750919,1.2,46,196.0,96.0,24.0,99.0,40.8
750920,1.2,24,170.0,65.0,27.0,107.0,40.8
750921,1.2,30,163.0,63.0,12.0,89.0,39.9
750922,0.0,20,161.0,62.0,21.0,104.0,40.3
750923,0.0,42,176.0,79.0,15.0,99.0,40.3
750924,0.0,36,183.0,80.0,18.0,94.0,40.5
750925,0.0,52,180.0,83.0,5.0,84.0,39.3
750926,0.0,32,166.0,65.0,28.0,101.0,40.9
750927,0.0,73,162.0,57.0,25.0,108.0,40.9
750928,1.2,59,187.0,93.0,2.0,86.0,38.0
750929,1.2,38,195.0,93.0,8.0,87.0,39.3
750930,1.2,42,176.0,68.0,8.0,87.0,39.7
750931,0.0,29,148.0,50.0,22.0,105.0,40.5
750932,0.0,28,188.0,87.0,24.0,104.0,41.1
750933,0.0,30,187.0,88.0,5.0,81.0,39.0
750934,1.2,41,176.0,84.0,29.0,110.0,40.8
750935,1.2,40,168.0,61.0,2.0,85.0,38.0
750936,0.0,22,173.0,69.0,14.0,94.0,40.2
750937,1.2,21,180.0,79.0,9.0,86.0,39.6
750938,0.0,34,186.0,90.0,19.0,100.0,40.5
750939,1.2,70,164.0,63.0,3.0,84.0,38.6
750940,1.2,63,190.0,95.0,4.0,85.0,38.7
750941,1.2,49,153.0,59.0,7.0,84.0,39.3
750942,1.2,23,166.0,63.0,23.0,100.0,40.8
750943,1.2,50,191.0,95.0,3.0,85.0,39.0
750944,1.2,54,171.0,71.0,8.0,84.0,39.9
750945,1.2,31,192.0,85.0,4.0,81.0,38.8
750946,1.2,21,174.0,67.0,11.0,88.0,40.0
750947,1.2,79,176.0,82.0,30.0,110.0,40.8
750948,0.0,20,149.0,49.0,4.0,84.0,39.1
750949,0.0,62,152.0,55.0,9.0,84.0,39.7
750950,1.2,42,168.0,64.0,14.0,95.0,40.2
750951,1.2,68,190.0,99.0,26.0,102.0,40.7
750952,1.2,53,176.0,77.0,5.0,86.0,39.1
750953,0.0,45,167.0,63.0,9.0,94.0,39.8
750954,0.0,51,164.0,62.0,10.0,92.0,40.0
750955,0.0,51,202.0,104.0,18.0,102.0,40.5
750956,1.2,23,179.0,75.0,23.0,104.0,40.9
750957,0.0,21,197.0,101.0,16.0,96.0,40.5
750958,1.2,64,203.0,111.0,2.0,78.0,38.2
750959,0.0,21,158.0,55.0,17.0,98.0,40.4
750960,1.2,44,163.0,59.0,19.0,109.0,40.5
