id,Sex,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,imc,Sex_encoded
750323,female,32,160.0,56.0,24.0,105.0,40.5,21.874999999999996,87.53476116586509
750324,female,29,176.0,66.0,1.0,76.0,37.8,21.306818181818183,89.03368342867219
750325,male,20,192.0,92.0,13.0,91.0,40.2,24.95659722222222,87.53476116586509
750326,male,35,176.0,85.0,15.0,93.0,40.0,27.44059917355372,89.03368342867219
750327,female,52,149.0,54.0,12.0,86.0,40.1,24.32322868339264,89.03368342867219
750328,female,32,159.0,62.0,17.0,96.0,40.5,24.524346347059055,87.53476116586509
750329,female,24,153.0,54.0,10.0,82.0,39.9,23.06805074971165,87.53476116586509
750330,female,23,159.0,55.0,20.0,101.0,40.5,21.75546853368142,89.03368342867219
750331,female,37,152.0,56.0,19.0,96.0,40.3,24.238227146814403,87.53476116586509
750332,female,26,161.0,63.0,26.0,107.0,40.6,24.3046178773967,87.53476116586509
750333,female,31,169.0,68.0,16.0,106.0,40.5,23.80869017191275,87.53476116586509
750334,female,72,166.0,67.0,4.0,82.0,38.7,24.31412396574249,89.03368342867219
750335,male,21,180.0,78.0,29.0,111.0,40.7,24.074074074074073,89.03368342867219
750336,female,59,163.0,63.0,2.0,75.0,38.0,23.711844630960897,89.03368342867219
750337,male,23,178.0,82.0,28.0,107.0,41.0,25.88057063502083,89.03368342867219
750338,female,41,170.0,70.0,26.0,104.0,40.9,24.221453287197235,89.03368342867219
750339,female,20,162.0,57.0,24.0,100.0,40.8,21.719250114311837,87.53476116586509
750340,female,61,160.0,58.0,20.0,92.0,40.6,22.656249999999996,87.53476116586509
750341,female,23,162.0,66.0,24.0,102.0,40.8,25.14860539551897,89.03368342867219
750342,male,20,179.0,81.0,16.0,100.0,40.3,25.280109859242845,89.03368342867219
750343,male,43,177.0,81.0,27.0,112.0,40.9,25.854639471416256,89.03368342867219
750344,female,54,166.0,64.0,3.0,87.0,38.6,23.225431847873423,89.03368342867219
750345,male,60,194.0,98.0,2.0,81.0,38.1,26.03889892655968,89.03368342867219
750346,male,54,187.0,87.0,10.0,95.0,39.7,24.879178701135288,87.53476116586509
750347,male,64,187.0,91.0,17.0,89.0,40.2,26.023048986244955,87.53476116586509
750348,female,42,160.0,60.0,17.0,94.0,40.2,23.437499999999996,87.53476116586509
750349,male,51,168.0,72.0,14.0,102.0,40.1,25.510204081632658,87.53476116586509
750350,male,74,190.0,94.0,2.0,80.0,38.3,26.038781163434905,87.53476116586509
750351,female,40,167.0,62.0,11.0,95.0,39.7,22.230987127541326,87.53476116586509
750352,female,40,174.0,75.0,14.0,96.0,40.3,24.772096710265558,89.03368342867219
750353,male,32,190.0,92.0,17.0,100.0,40.7,25.48476454293629,87.53476116586509
750354,female,42,157.0,60.0,7.0,87.0,39.5,24.341758286340216,89.03368342867219
750355,female,59,151.0,55.0,10.0,88.0,39.6,24.121749046094468,87.53476116586509
750356,female,26,153.0,55.0,12.0,84.0,39.9,23.49523687470631,89.03368342867219
750357,male,24,193.0,98.0,4.0,91.0,38.9,26.309431125667803,89.03368342867219
750358,female,23,154.0,54.0,16.0,90.0,39.9,22.76943835385394,89.03368342867219
750359,male,65,179.0,77.0,28.0,110.0,40.7,24.031709372366656,87.53476116586509
750360,female,75,156.0,59.0,21.0,102.0,40.5,24.243918474687703,87.53476116586509
750361,female,53,152.0,55.0,10.0,92.0,40.0,23.80540166204986,87.53476116586509
750362,female,38,153.0,56.0,25.0,99.0,40.7,23.92242299970097,89.03368342867219
750363,female,37,174.0,69.0,9.0,90.0,39.6,22.79032897344431,89.03368342867219
750364,female,22,174.0,71.0,13.0,90.0,40.3,23.450918219051392,87.53476116586509
750365,male,39,187.0,86.0,27.0,111.0,41.0,24.59321112985787,87.53476116586509
750366,female,42,184.0,77.0,17.0,99.0,40.1,22.743383742911153,89.03368342867219
750367,male,64,184.0,92.0,14.0,95.0,40.5,27.173913043478258,89.03368342867219
750368,male,36,180.0,86.0,20.0,105.0,40.2,26.54320987654321,87.53476116586509
750369,female,35,159.0,64.0,14.0,90.0,40.1,25.315454293738377,87.53476116586509
750370,female,39,161.0,60.0,27.0,104.0,40.4,23.147255121330193,87.53476116586509
750371,female,54,162.0,56.0,17.0,90.0,40.5,21.338210638622158,87.53476116586509
750372,female,37,162.0,59.0,17.0,96.0,40.6,22.481329065691202,87.53476116586509
750373,male,21,184.0,84.0,23.0,102.0,40.7,24.8109640831758,87.53476116586509
750374,female,21,169.0,65.0,22.0,98.0,40.8,22.758306781975424,87.53476116586509
750375,female,44,157.0,58.0,28.0,106.0,41.0,23.53036634346221,89.03368342867219
750376,female,45,166.0,66.0,7.0,86.0,39.8,23.95122659311947,87.53476116586509
750377,male,48,187.0,92.0,14.0,96.0,40.1,26.309016557522373,89.03368342867219
750378,female,36,164.0,62.0,3.0,80.0,38.6,23.051754907792983,87.53476116586509
750379,female,32,158.0,57.0,29.0,109.0,40.9,22.832879346258608,87.53476116586509
750380,female,40,167.0,64.0,22.0,100.0,40.8,22.948115744558788,87.53476116586509
750381,male,27,191.0,89.0,28.0,113.0,40.9,24.39626106740495,89.03368342867219
750382,female,38,172.0,71.0,18.0,100.0,40.3,23.99945916711736,87.53476116586509
750383,female,32,167.0,60.0,2.0,82.0,38.2,21.513858510523864,87.53476116586509
750384,female,55,151.0,55.0,6.0,111.0,39.1,24.121749046094468,87.53476116586509
750385,male,25,193.0,93.0,22.0,98.0,40.8,24.967113211092915,87.53476116586509
750386,female,59,174.0,73.0,10.0,95.0,39.8,24.111507464658473,89.03368342867219
750387,male,45,174.0,79.0,23.0,105.0,40.7,26.09327520147972,89.03368342867219
750388,male,32,183.0,87.0,26.0,110.0,40.7,25.97867956642479,87.53476116586509
750389,female,30,160.0,60.0,28.0,106.0,40.6,23.437499999999996,89.03368342867219
750390,male,21,178.0,75.0,4.0,81.0,38.6,23.671253629592222,89.03368342867219
750391,female,22,164.0,65.0,21.0,102.0,40.7,24.167162403331353,87.53476116586509
750392,male,54,201.0,108.0,28.0,111.0,40.8,26.732011583871692,87.53476116586509
750393,female,69,170.0,68.0,18.0,103.0,40.4,23.529411764705884,89.03368342867219
750394,male,22,196.0,102.0,28.0,104.0,40.6,26.55143690129113,87.53476116586509
750395,female,45,173.0,65.0,18.0,91.0,40.1,21.71806608974573,89.03368342867219
750396,male,40,191.0,95.0,12.0,95.0,40.4,26.040952824758094,87.53476116586509
750397,female,28,159.0,59.0,11.0,86.0,39.8,23.337684427040067,87.53476116586509
750398,female,22,172.0,70.0,16.0,88.0,39.9,23.661438615467823,87.53476116586509
750399,female,23,174.0,66.0,24.0,103.0,40.4,21.79944510503369,89.03368342867219
750400,female,44,161.0,60.0,6.0,91.0,39.7,23.147255121330193,89.03368342867219
750401,female,32,172.0,61.0,2.0,90.0,38.3,20.61925365062196,89.03368342867219
750402,male,20,177.0,81.0,28.0,111.0,41.0,25.854639471416256,89.03368342867219
750403,male,40,187.0,83.0,14.0,99.0,40.3,23.735308416025617,89.03368342867219
750404,male,43,171.0,75.0,16.0,97.0,40.3,25.64891761567662,87.53476116586509
750405,male,20,177.0,81.0,6.0,76.0,39.0,25.854639471416256,89.03368342867219
750406,female,45,151.0,60.0,25.0,102.0,40.7,26.314635323012148,87.53476116586509
750407,female,74,171.0,73.0,8.0,93.0,39.5,24.96494647925858,89.03368342867219
750408,female,55,159.0,60.0,3.0,78.0,38.5,23.73323840037973,89.03368342867219
750409,male,62,170.0,74.0,21.0,101.0,40.7,25.605536332179934,87.53476116586509
750410,male,50,193.0,91.0,19.0,96.0,40.7,24.43018604526296,89.03368342867219
750411,female,39,168.0,66.0,30.0,113.0,41.1,23.384353741496604,87.53476116586509
750412,female,35,164.0,61.0,3.0,79.0,38.7,22.679952409280194,87.53476116586509
750413,male,24,188.0,93.0,22.0,99.0,40.3,26.312811226799457,87.53476116586509
750414,female,43,158.0,61.0,27.0,108.0,40.9,24.435186668803073,89.03368342867219
750415,male,20,191.0,92.0,27.0,109.0,41.2,25.218606946081522,89.03368342867219
750416,male,50,179.0,87.0,27.0,104.0,40.9,27.15271058955713,89.03368342867219
750417,male,26,171.0,75.0,17.0,101.0,40.2,25.64891761567662,89.03368342867219
750418,male,33,176.0,78.0,7.0,86.0,39.5,25.180785123966942,87.53476116586509
750419,male,51,197.0,98.0,11.0,92.0,39.8,25.25187456517818,87.53476116586509
750420,female,26,185.0,78.0,4.0,80.0,38.9,22.79035792549306,87.53476116586509
750421,female,31,164.0,66.0,13.0,104.0,40.1,24.538964901844146,89.03368342867219
750422,female,26,159.0,62.0,20.0,102.0,40.4,24.524346347059055,87.53476116586509
750423,female,30,164.0,65.0,5.0,88.0,39.5,24.167162403331353,87.53476116586509
750424,male,61,186.0,86.0,8.0,90.0,39.7,24.858365128916635,87.53476116586509
750425,female,45,175.0,82.0,12.0,93.0,39.9,26.775510204081634,89.03368342867219
750426,male,50,179.0,81.0,17.0,99.0,40.1,25.280109859242845,87.53476116586509
750427,male,35,175.0,80.0,24.0,104.0,40.6,26.122448979591837,87.53476116586509
750428,female,59,161.0,62.0,10.0,95.0,39.9,23.9188302920412,87.53476116586509
750429,male,30,168.0,69.0,1.0,76.0,38.0,24.44727891156463,87.53476116586509
750430,male,37,174.0,74.0,17.0,91.0,40.3,24.441802087462015,89.03368342867219
750431,female,31,175.0,71.0,3.0,83.0,39.1,23.183673469387756,87.53476116586509
750432,male,24,189.0,89.0,25.0,105.0,40.8,24.915315920606925,89.03368342867219
750433,male,50,167.0,75.0,13.0,89.0,39.9,26.89232313815483,89.03368342867219
750434,male,30,181.0,80.0,12.0,101.0,40.1,24.41927902078691,89.03368342867219
750435,female,40,169.0,66.0,18.0,98.0,40.5,23.1084345786212,87.53476116586509
750436,male,45,190.0,97.0,16.0,100.0,40.3,26.869806094182827,89.03368342867219
750437,female,21,146.0,51.0,5.0,79.0,38.9,23.925689622818542,89.03368342867219
750438,female,79,163.0,60.0,7.0,90.0,39.6,22.582709172343712,87.53476116586509
750439,female,32,179.0,77.0,15.0,90.0,40.0,24.031709372366656,87.53476116586509
750440,female,61,157.0,59.0,14.0,101.0,40.2,23.93606231490121,87.53476116586509
750441,female,50,165.0,64.0,21.0,110.0,40.7,23.507805325987146,89.03368342867219
750442,female,51,167.0,62.0,25.0,101.0,40.6,22.230987127541326,87.53476116586509
750443,male,53,192.0,93.0,13.0,93.0,40.1,25.227864583333336,89.03368342867219
750444,male,47,195.0,98.0,9.0,89.0,39.7,25.77251808021039,87.53476116586509
750445,female,26,180.0,74.0,1.0,84.0,38.0,22.839506172839506,89.03368342867219
750446,female,65,158.0,61.0,24.0,102.0,40.7,24.435186668803073,87.53476116586509
750447,female,56,162.0,66.0,23.0,106.0,40.6,25.14860539551897,87.53476116586509
750448,male,38,193.0,98.0,8.0,82.0,40.0,26.309431125667803,89.03368342867219
750449,male,71,182.0,90.0,26.0,111.0,40.8,27.17063156623596,87.53476116586509
750450,female,55,171.0,66.0,18.0,101.0,40.4,22.571047501795427,89.03368342867219
750451,male,40,180.0,79.0,27.0,104.0,40.6,24.382716049382715,89.03368342867219
750452,female,42,171.0,66.0,20.0,93.0,40.4,22.571047501795427,89.03368342867219
750453,female,44,160.0,59.0,24.0,101.0,40.8,23.046874999999996,89.03368342867219
750454,female,20,168.0,61.0,15.0,92.0,40.4,21.612811791383223,89.03368342867219
750455,male,29,192.0,96.0,18.0,98.0,40.5,26.041666666666668,89.03368342867219
750456,female,45,174.0,69.0,25.0,106.0,41.0,22.79032897344431,89.03368342867219
750457,male,38,193.0,101.0,4.0,85.0,39.3,27.114821874412737,89.03368342867219
750458,male,67,191.0,93.0,26.0,102.0,40.7,25.492722238973712,87.53476116586509
750459,female,32,158.0,54.0,4.0,78.0,39.2,21.63114885435026,89.03368342867219
750460,male,21,184.0,88.0,13.0,89.0,39.9,25.99243856332703,87.53476116586509
750461,female,37,149.0,49.0,22.0,99.0,40.1,22.071077879374805,87.53476116586509
750462,female,34,165.0,61.0,22.0,103.0,40.3,22.4058769513315,87.53476116586509
750463,male,28,202.0,103.0,25.0,103.0,40.9,25.24262327222821,89.03368342867219
750464,male,40,193.0,91.0,6.0,85.0,39.1,24.43018604526296,89.03368342867219
750465,female,63,175.0,75.0,11.0,90.0,39.7,24.489795918367346,87.53476116586509
750466,male,34,186.0,89.0,26.0,104.0,40.8,25.725517400855587,87.53476116586509
750467,female,54,165.0,67.0,17.0,95.0,40.4,24.609733700642796,89.03368342867219
750468,male,41,171.0,71.0,26.0,114.0,41.0,24.280975342840534,87.53476116586509
750469,male,21,190.0,87.0,23.0,109.0,40.5,24.099722991689752,87.53476116586509
750470,female,32,161.0,54.0,24.0,106.0,40.9,20.832529609197174,87.53476116586509
750471,male,26,189.0,87.0,24.0,99.0,40.7,24.355421180818006,87.53476116586509
750472,male,38,174.0,72.0,7.0,98.0,39.8,23.781212841854934,87.53476116586509
750473,female,43,170.0,64.0,20.0,97.0,40.5,22.145328719723185,87.53476116586509
750474,male,51,176.0,69.0,12.0,91.0,40.3,22.275309917355372,89.03368342867219
750475,male,20,180.0,79.0,18.0,99.0,40.3,24.382716049382715,89.03368342867219
750476,male,29,196.0,92.0,27.0,102.0,40.7,23.94835485214494,89.03368342867219
750477,male,43,197.0,96.0,3.0,85.0,38.9,24.736530186296992,89.03368342867219
750478,female,79,153.0,61.0,15.0,97.0,40.0,26.05835362467427,89.03368342867219
750479,female,30,167.0,68.0,4.0,85.0,38.8,24.38237297859371,87.53476116586509
750480,female,20,170.0,68.0,21.0,104.0,40.5,23.529411764705884,89.03368342867219
750481,male,69,187.0,92.0,3.0,87.0,38.4,26.309016557522373,87.53476116586509
750482,male,36,186.0,90.0,26.0,99.0,40.8,26.014568158168572,87.53476116586509
750483,male,79,176.0,79.0,7.0,89.0,39.2,25.50361570247934,89.03368342867219
750484,female,20,166.0,64.0,18.0,96.0,40.3,23.225431847873423,87.53476116586509
750485,male,21,192.0,92.0,4.0,82.0,38.8,24.95659722222222,87.53476116586509
750486,female,28,158.0,58.0,19.0,99.0,40.4,23.233456176894723,87.53476116586509
750487,male,20,190.0,88.0,18.0,97.0,40.1,24.37673130193906,89.03368342867219
750488,male,46,174.0,81.0,17.0,101.0,40.3,26.7538644470868,89.03368342867219
750489,female,79,152.0,55.0,19.0,94.0,40.7,23.80540166204986,87.53476116586509
750490,female,26,160.0,63.0,12.0,90.0,40.0,24.609374999999996,87.53476116586509
750491,female,51,167.0,65.0,9.0,93.0,39.7,23.306680053067517,89.03368342867219
750492,female,48,186.0,78.0,11.0,96.0,40.0,22.54595907041276,89.03368342867219
750493,male,21,170.0,76.0,9.0,91.0,39.6,26.29757785467128,89.03368342867219
750494,male,71,191.0,99.0,17.0,98.0,40.5,27.137413996326856,89.03368342867219
750495,female,26,163.0,65.0,12.0,87.0,40.0,24.46460160337235,89.03368342867219
750496,male,60,186.0,89.0,5.0,80.0,39.4,25.725517400855587,89.03368342867219
750497,female,35,174.0,67.0,7.0,89.0,39.4,22.12973972783723,87.53476116586509
750498,male,55,185.0,84.0,5.0,90.0,39.2,24.543462381300216,89.03368342867219
750499,male,40,175.0,78.0,20.0,98.0,40.4,25.46938775510204,87.53476116586509
750500,female,45,170.0,72.0,10.0,94.0,39.8,24.913494809688583,87.53476116586509
750501,female,42,167.0,69.0,9.0,94.0,39.7,24.740937287102444,87.53476116586509
750502,female,50,196.0,86.0,17.0,95.0,40.7,22.38650562265723,87.53476116586509
750503,female,26,176.0,72.0,3.0,91.0,38.6,23.243801652892564,87.53476116586509
750504,male,53,181.0,92.0,12.0,97.0,40.0,28.082170873904946,89.03368342867219
750505,female,49,164.0,64.0,30.0,109.0,40.9,23.795359904818564,89.03368342867219
750506,male,66,184.0,83.0,27.0,102.0,40.7,24.515595463137995,87.53476116586509
750507,female,21,167.0,65.0,19.0,96.0,40.6,23.306680053067517,87.53476116586509
750508,female,34,162.0,61.0,29.0,107.0,40.3,23.243408017070564,89.03368342867219
750509,male,32,202.0,99.0,1.0,84.0,37.6,24.26232722282129,89.03368342867219
750510,male,40,192.0,101.0,13.0,91.0,40.1,27.39800347222222,89.03368342867219
750511,female,20,164.0,59.0,8.0,96.0,39.4,21.936347412254616,87.53476116586509
750512,female,38,167.0,67.0,20.0,104.0,40.4,24.023808670084982,87.53476116586509
750513,female,74,169.0,69.0,26.0,114.0,40.7,24.158817968558527,89.03368342867219
750514,female,23,158.0,57.0,17.0,95.0,40.3,22.832879346258608,87.53476116586509
750515,female,39,176.0,72.0,29.0,109.0,40.8,23.243801652892564,87.53476116586509
750516,female,45,181.0,75.0,11.0,94.0,39.9,22.89307408198773,87.53476116586509
750517,female,45,164.0,64.0,24.0,110.0,40.8,23.795359904818564,87.53476116586509
750518,female,72,166.0,61.0,16.0,101.0,40.2,22.136739730004358,87.53476116586509
750519,male,45,171.0,74.0,28.0,110.0,40.9,25.3069320474676,89.03368342867219
750520,female,54,155.0,55.0,18.0,98.0,40.3,22.892819979188342,87.53476116586509
750521,female,27,159.0,57.0,19.0,78.0,40.5,22.54657648036074,87.53476116586509
750522,male,43,174.0,74.0,19.0,98.0,40.3,24.441802087462015,87.53476116586509
750523,male,39,191.0,88.0,26.0,103.0,40.6,24.12214577451276,89.03368342867219
750524,female,28,160.0,61.0,16.0,95.0,40.4,23.828124999999996,89.03368342867219
750525,female,47,172.0,70.0,26.0,101.0,40.8,23.661438615467823,89.03368342867219
750526,male,28,183.0,84.0,20.0,104.0,40.6,25.082863029651524,89.03368342867219
750527,male,59,170.0,79.0,19.0,104.0,40.3,27.33564013840831,89.03368342867219
750528,male,26,174.0,74.0,23.0,109.0,40.7,24.441802087462015,87.53476116586509
750529,male,64,191.0,99.0,28.0,103.0,41.0,27.137413996326856,89.03368342867219
750530,female,28,153.0,56.0,28.0,108.0,40.8,23.92242299970097,89.03368342867219
750531,female,39,162.0,65.0,2.0,80.0,38.2,24.76756591982929,89.03368342867219
750532,female,65,169.0,68.0,9.0,87.0,39.7,23.80869017191275,89.03368342867219
750533,female,79,170.0,72.0,25.0,104.0,40.6,24.913494809688583,87.53476116586509
750534,male,61,182.0,89.0,19.0,98.0,40.7,26.86873565994445,87.53476116586509
750535,male,21,181.0,78.0,15.0,93.0,40.3,23.808797045267237,87.53476116586509
750536,male,50,197.0,101.0,7.0,86.0,39.9,26.02489113349996,89.03368342867219
750537,male,43,183.0,88.0,17.0,103.0,40.5,26.27728507868255,89.03368342867219
750538,female,31,173.0,75.0,2.0,77.0,38.6,25.05930702662969,89.03368342867219
750539,female,30,167.0,67.0,12.0,96.0,40.2,24.023808670084982,87.53476116586509
750540,male,51,191.0,94.0,11.0,95.0,39.7,25.766837531865903,89.03368342867219
750541,male,77,188.0,93.0,2.0,85.0,38.3,26.312811226799457,87.53476116586509
750542,male,43,174.0,80.0,7.0,89.0,39.6,26.42356982428326,89.03368342867219
750543,female,37,163.0,58.0,25.0,102.0,40.9,21.829952199932254,87.53476116586509
750544,female,35,159.0,59.0,30.0,106.0,40.9,23.337684427040067,87.53476116586509
750545,male,23,190.0,91.0,16.0,89.0,40.2,25.207756232686982,87.53476116586509
750546,male,42,174.0,81.0,26.0,102.0,40.7,26.7538644470868,87.53476116586509
750547,male,59,176.0,78.0,8.0,91.0,39.3,25.180785123966942,87.53476116586509
750548,female,35,172.0,68.0,29.0,112.0,40.8,22.985397512168742,89.03368342867219
750549,male,78,194.0,101.0,23.0,104.0,40.7,26.83600807737273,87.53476116586509
750550,male,20,187.0,84.0,17.0,96.0,40.3,24.021275987303035,89.03368342867219
750551,male,72,176.0,83.0,29.0,106.0,40.8,26.794938016528928,87.53476116586509
750552,male,45,184.0,88.0,11.0,91.0,39.7,25.99243856332703,87.53476116586509
750553,male,39,190.0,94.0,29.0,109.0,40.8,26.038781163434905,89.03368342867219
750554,female,33,164.0,67.0,1.0,87.0,37.7,24.910767400356935,87.53476116586509
750555,male,30,193.0,89.0,8.0,86.0,39.7,23.893258879433006,89.03368342867219
750556,male,64,191.0,89.0,13.0,95.0,39.9,24.39626106740495,87.53476116586509
750557,male,58,170.0,75.0,11.0,92.0,40.1,25.95155709342561,89.03368342867219
750558,female,45,169.0,69.0,18.0,97.0,40.3,24.158817968558527,89.03368342867219
750559,male,57,183.0,86.0,13.0,87.0,40.3,25.680074054167036,87.53476116586509
750560,female,55,154.0,60.0,8.0,91.0,39.6,25.2993759487266,89.03368342867219
750561,male,33,176.0,71.0,14.0,93.0,40.2,22.920971074380166,89.03368342867219
750562,male,63,178.0,74.0,9.0,90.0,39.3,23.355636914530994,89.03368342867219
750563,male,41,172.0,77.0,8.0,84.0,39.5,26.027582477014604,89.03368342867219
750564,female,32,150.0,54.0,8.0,93.0,39.5,24.0,87.53476116586509
750565,male,38,172.0,75.0,29.0,100.0,40.7,25.351541373715524,87.53476116586509
750566,male,24,191.0,103.0,9.0,89.0,40.1,28.23387516789562,87.53476116586509
750567,female,20,152.0,52.0,3.0,83.0,38.1,22.506925207756233,89.03368342867219
750568,female,53,157.0,59.0,17.0,100.0,40.5,23.93606231490121,89.03368342867219
750569,male,31,182.0,83.0,22.0,98.0,40.9,25.057360222195385,89.03368342867219
750570,female,21,168.0,65.0,22.0,102.0,40.7,23.030045351473927,89.03368342867219
